,Participant,Number,Response difference,Response,Grid10,Interval
1054,4,36,-7.333333333333332,28.666666666666668,3,35
1055,5,36,-11.11111111111111,24.88888888888889,3,35
1056,6,36,-9.333333333333332,26.666666666666668,3,35
1057,7,36,-4.888888888888889,31.11111111111111,3,35
1058,8,36,-5.111111111111111,30.88888888888889,3,35
1059,9,36,-10.0,26.0,3,35
1060,10,36,-16.555555555555554,19.444444444444446,3,35
1061,11,36,-0.7777777777777786,35.22222222222222,3,35
1062,12,36,-0.6666666666666643,35.333333333333336,3,35
1063,13,36,-14.555555555555555,21.444444444444443,3,35
1064,14,36,-13.444444444444445,22.555555555555557,3,35
1065,15,36,-11.88888888888889,24.11111111111111,3,35
1066,16,36,-12.0,24.0,3,35
1067,17,36,-7.444444444444443,28.555555555555557,3,35
1068,18,36,-3.0,33.0,3,35
1069,19,36,2.7777777777777786,38.77777777777778,3,35
1070,20,36,-1.6666666666666643,34.333333333333336,3,35
1071,21,36,-14.0,22.0,3,35
1072,22,36,-7.888888888888893,28.111111111111107,3,35
1073,23,36,-7.9999999999999964,28.000000000000004,3,35
1074,24,36,-11.0,25.0,3,35
1075,25,36,-4.777777777777775,31.222222222222225,3,35
1076,26,36,-12.444444444444446,23.555555555555554,3,35
1077,27,36,-6.666666666666668,29.333333333333332,3,35
1078,28,36,-0.3333333333333286,35.66666666666667,3,35
1079,29,36,-11.444444444444445,24.555555555555557,3,35
1080,0,37,-1.4444444444444429,35.55555555555556,3,35
1081,1,37,-0.6666666666666643,36.333333333333336,3,35
1082,2,37,-18.55555555555556,18.44444444444444,3,35
1083,3,37,-9.444444444444445,27.555555555555557,3,35
1084,4,37,-8.777777777777779,28.22222222222222,3,35
1085,5,37,-4.222222222222221,32.77777777777778,3,35
1086,6,37,-11.333333333333336,25.666666666666664,3,35
1087,7,37,-2.444444444444443,34.55555555555556,3,35
1088,8,37,-0.8888888888888928,36.11111111111111,3,35
1089,9,37,-6.0,31.0,3,35
1090,10,37,-13.555555555555554,23.444444444444446,3,35
1091,11,37,-2.111111111111107,34.88888888888889,3,35
1092,12,37,-2.111111111111107,34.88888888888889,3,35
1093,13,37,-16.22222222222222,20.77777777777778,3,35
1094,14,37,0.8888888888888857,37.888888888888886,3,35
1095,15,37,-14.666666666666668,22.333333333333332,3,35
1096,16,37,-2.7777777777777786,34.22222222222222,3,35
1097,17,37,1.4444444444444429,38.44444444444444,3,35
1098,18,37,-4.222222222222221,32.77777777777778,3,35
1099,19,37,-0.8888888888888928,36.11111111111111,3,35
1100,20,37,-12.11111111111111,24.88888888888889,3,35
1101,21,37,-9.666666666666668,27.333333333333332,3,35
1102,22,37,-5.0,32.0,3,35
1103,23,37,-12.77777777777778,24.22222222222222,3,35
1104,24,37,-31.11111111111111,5.888888888888889,3,35
1105,25,37,-1.0,36.0,3,35
1106,26,37,-4.555555555555557,32.44444444444444,3,35
1107,27,37,-2.7777777777777786,34.22222222222222,3,35
1108,28,37,0.2222222222222214,37.22222222222222,3,35
1109,29,37,-8.333333333333332,28.666666666666668,3,35
1110,0,38,-7.333333333333336,30.666666666666664,3,35
1111,1,38,-1.7777777777777786,36.22222222222222,3,35
1112,2,38,-12.777777777777777,25.22222222222222,3,35
1113,3,38,-6.555555555555554,31.444444444444446,3,35
1114,4,38,-5.777777777777779,32.22222222222222,3,35
1115,5,38,-14.666666666666668,23.333333333333332,3,35
1116,6,38,-11.0,27.0,3,35
1117,7,38,5.55555555555555,43.55555555555555,3,35
1118,8,38,-7.222222222222225,30.777777777777775,3,35
1119,9,38,-17.11111111111111,20.88888888888889,3,35
1120,10,38,-6.111111111111111,31.88888888888889,3,35
1121,11,38,-2.3333333333333286,35.66666666666667,3,35
1122,12,38,3.7777777777777786,41.77777777777778,3,35
1123,13,38,-19.222222222222225,18.777777777777775,3,35
1124,14,38,-8.222222222222225,29.777777777777775,3,35
1125,15,38,-7.555555555555554,30.444444444444446,3,35
1126,16,38,-3.111111111111107,34.88888888888889,3,35
1127,17,38,-2.555555555555557,35.44444444444444,3,35
1128,18,38,-1.7777777777777786,36.22222222222222,3,35
1129,19,38,0.0,38.0,3,35
1130,20,38,-9.888888888888893,28.111111111111107,3,35
1131,21,38,-11.555555555555555,26.444444444444443,3,35
1132,22,38,-9.333333333333332,28.666666666666668,3,35
1133,23,38,-0.1111111111111142,37.888888888888886,3,35
1134,24,38,-26.22222222222222,11.777777777777779,3,35
1135,25,38,-3.666666666666664,34.333333333333336,3,35
1136,26,38,-7.888888888888889,30.11111111111111,3,35
1137,27,38,-0.7777777777777786,37.22222222222222,3,35
1138,28,38,-0.7777777777777786,37.22222222222222,3,35
1139,29,38,-18.555555555555557,19.444444444444443,3,35
1140,0,39,-3.555555555555557,35.44444444444444,3,35
1141,1,39,3.444444444444443,42.44444444444444,3,35
1142,2,39,-12.333333333333332,26.666666666666668,3,35
1143,3,39,-4.666666666666664,34.333333333333336,3,35
1144,4,39,-2.0,37.0,3,35
1145,5,39,-5.222222222222221,33.77777777777778,3,35
1146,6,39,-9.444444444444445,29.555555555555557,3,35
1147,7,39,4.111111111111114,43.111111111111114,3,35
1148,8,39,-1.55555555555555,37.44444444444445,3,35
1149,9,39,-9.0,30.0,3,35
1150,10,39,-11.333333333333332,27.666666666666668,3,35
1151,11,39,-3.1111111111111143,35.888888888888886,3,35
1152,12,39,-1.55555555555555,37.44444444444445,3,35
1153,13,39,-18.33333333333333,20.66666666666667,3,35
1154,14,39,0.7777777777777786,39.77777777777778,3,35
1155,15,39,-11.77777777777778,27.22222222222222,3,35
1156,16,39,-15.11111111111111,23.88888888888889,3,35
1157,17,39,-8.0,31.0,3,35
1158,18,39,-3.555555555555557,35.44444444444444,3,35
1159,19,39,-0.6666666666666643,38.333333333333336,3,35
1160,20,39,-1.3333333333333357,37.666666666666664,3,35
1161,21,39,-17.222222222222225,21.777777777777775,3,35
1162,22,39,-2.444444444444443,36.55555555555556,3,35
1163,23,39,-11.555555555555555,27.444444444444443,3,35
1164,24,39,-16.333333333333336,22.666666666666664,3,35
1165,25,39,-2.1111111111111143,36.888888888888886,3,35
1166,26,39,-3.888888888888893,35.11111111111111,3,35
1167,27,39,-1.44444444444445,37.55555555555555,3,35
1168,28,39,-0.1111111111111071,38.88888888888889,3,35
1169,29,39,-5.555555555555557,33.44444444444444,3,35
1170,0,40,-0.7777777777777715,39.22222222222223,4,45
1171,1,40,0.2222222222222214,40.22222222222222,4,45
1172,2,40,-2.8888888888888857,37.111111111111114,4,45
1173,3,40,-0.4444444444444428,39.55555555555556,4,45
1174,4,40,1.6666666666666714,41.66666666666667,4,45
1175,5,40,-0.7777777777777715,39.22222222222223,4,45
1176,6,40,-4.444444444444443,35.55555555555556,4,45
1177,7,40,5.222222222222221,45.22222222222222,4,45
1178,8,40,-3.222222222222221,36.77777777777778,4,45
1179,9,40,0.2222222222222214,40.22222222222222,4,45
1180,10,40,-10.444444444444445,29.555555555555557,4,45
1181,11,40,1.2222222222222214,41.22222222222222,4,45
1182,12,40,3.1111111111111143,43.111111111111114,4,45
1183,13,40,-1.2222222222222214,38.77777777777778,4,45
1184,14,40,0.0,40.0,4,45
1185,15,40,-1.6666666666666643,38.333333333333336,4,45
1186,16,40,1.3333333333333357,41.333333333333336,4,45
1187,17,40,-4.444444444444443,35.55555555555556,4,45
1188,18,40,-3.444444444444443,36.55555555555556,4,45
1189,19,40,-2.0,38.0,4,45
1190,20,40,-1.5555555555555571,38.44444444444444,4,45
1191,21,40,3.666666666666664,43.666666666666664,4,45
1192,22,40,-8.333333333333336,31.666666666666664,4,45
1193,23,40,-3.222222222222221,36.77777777777778,4,45
1194,24,40,-13.11111111111111,26.88888888888889,4,45
1195,25,40,-0.4444444444444428,39.55555555555556,4,45
1196,26,40,2.8888888888888857,42.888888888888886,4,45
1197,27,40,-2.1111111111111143,37.888888888888886,4,45
1198,28,40,-0.3333333333333357,39.666666666666664,4,45
1199,29,40,-6.111111111111107,33.88888888888889,4,45
1200,0,41,-4.222222222222221,36.77777777777778,4,45
1201,1,41,-1.3333333333333357,39.666666666666664,4,45
1202,2,41,-14.333333333333332,26.666666666666668,4,45
1203,3,41,-2.6666666666666643,38.333333333333336,4,45
1204,4,41,-2.8888888888888857,38.111111111111114,4,45
1205,5,41,-10.88888888888889,30.11111111111111,4,45
1206,6,41,-0.7777777777777786,40.22222222222222,4,45
1207,7,41,3.222222222222221,44.22222222222222,4,45
1208,8,41,-3.0,38.0,4,45
1209,9,41,-3.8888888888888857,37.111111111111114,4,45
1210,10,41,-1.0,40.0,4,45
1211,11,41,-1.6666666666666714,39.33333333333333,4,45
1212,12,41,0.5555555555555571,41.55555555555556,4,45
1213,13,41,3.8888888888888857,44.888888888888886,4,45
1214,14,41,3.666666666666664,44.666666666666664,4,45
1215,15,41,2.44444444444445,43.44444444444445,4,45
1216,16,41,-5.555555555555557,35.44444444444444,4,45
1217,17,41,0.3333333333333357,41.333333333333336,4,45
1218,18,41,-3.55555555555555,37.44444444444445,4,45
1219,19,41,-1.6666666666666714,39.33333333333333,4,45
1220,20,41,-4.444444444444443,36.55555555555556,4,45
1221,21,41,-0.2222222222222214,40.77777777777778,4,45
1222,22,41,-9.444444444444446,31.555555555555554,4,45
1223,23,41,-4.888888888888893,36.11111111111111,4,45
1224,24,41,-19.55555555555556,21.44444444444444,4,45
1225,25,41,3.7777777777777786,44.77777777777778,4,45
1226,26,41,-1.8888888888888855,39.111111111111114,4,45
1227,27,41,-2.6666666666666643,38.333333333333336,4,45
1228,28,41,-0.6666666666666714,40.33333333333333,4,45
1229,29,41,-14.444444444444446,26.555555555555554,4,45
1230,0,42,-7.111111111111107,34.88888888888889,4,45
1231,1,42,-3.555555555555557,38.44444444444444,4,45
1232,2,42,0.7777777777777786,42.77777777777778,4,45
1233,3,42,0.5555555555555571,42.55555555555556,4,45
1234,4,42,0.0,42.0,4,45
1235,5,42,1.7777777777777786,43.77777777777778,4,45
1236,6,42,-11.11111111111111,30.88888888888889,4,45
1237,7,42,1.55555555555555,43.55555555555555,4,45
1238,8,42,-3.7777777777777786,38.22222222222222,4,45
1239,9,42,-4.666666666666664,37.333333333333336,4,45
1240,10,42,-1.4444444444444429,40.55555555555556,4,45
1241,11,42,2.555555555555557,44.55555555555556,4,45
1242,12,42,-1.0,41.0,4,45
1243,13,42,0.2222222222222214,42.22222222222222,4,45
1244,14,42,3.1111111111111143,45.111111111111114,4,45
1245,15,42,-6.666666666666664,35.333333333333336,4,45
1246,16,42,-1.0,41.0,4,45
1247,17,42,5.555555555555557,47.55555555555556,4,45
1248,18,42,-4.55555555555555,37.44444444444445,4,45
1249,19,42,-3.0,39.0,4,45
1250,20,42,0.3333333333333357,42.333333333333336,4,45
1251,21,42,0.4444444444444428,42.44444444444444,4,45
1252,22,42,3.3333333333333286,45.33333333333333,4,45
1253,23,42,-2.444444444444443,39.55555555555556,4,45
1254,24,42,-13.888888888888893,28.111111111111107,4,45
1255,25,42,1.0,43.0,4,45
1256,26,42,-1.0,41.0,4,45
1257,27,42,-3.8888888888888857,38.111111111111114,4,45
1258,28,42,-0.5555555555555571,41.44444444444444,4,45
1259,29,42,-34.666666666666664,7.333333333333336,4,45
1260,0,43,0.3333333333333357,43.333333333333336,4,45
1261,1,43,-2.0,41.0,4,45
1262,2,43,-13.555555555555554,29.444444444444446,4,45
1263,3,43,-0.7777777777777786,42.22222222222222,4,45
1264,4,43,-0.4444444444444428,42.55555555555556,4,45
1265,5,43,-4.333333333333336,38.666666666666664,4,45
1266,6,43,-2.111111111111107,40.88888888888889,4,45
1267,7,43,3.888888888888893,46.88888888888889,4,45
1268,8,43,-1.8888888888888928,41.11111111111111,4,45
1269,9,43,-4.0,39.0,4,45
1270,10,43,-15.888888888888886,27.111111111111114,4,45
1271,11,43,3.1111111111111143,46.111111111111114,4,45
1272,12,43,-2.555555555555557,40.44444444444444,4,45
1273,13,43,-1.0,42.0,4,45
1274,14,43,1.1111111111111145,44.111111111111114,4,45
1275,15,43,-0.6666666666666643,42.333333333333336,4,45
1276,16,43,-12.77777777777778,30.22222222222222,4,45
1277,17,43,0.6666666666666643,43.666666666666664,4,45
1278,18,43,-2.555555555555557,40.44444444444444,4,45
1279,19,43,-4.0,39.0,4,45
1280,20,43,-4.0,39.0,4,45
1281,21,43,1.4444444444444429,44.44444444444444,4,45
1282,22,43,1.6666666666666643,44.666666666666664,4,45
1283,23,43,-4.666666666666664,38.333333333333336,4,45
1284,24,43,-2.0,41.0,4,45
1285,25,43,-0.6666666666666643,42.333333333333336,4,45
1286,26,43,1.8888888888888855,44.888888888888886,4,45
1287,27,43,-3.444444444444443,39.55555555555556,4,45
1288,28,43,-0.2222222222222214,42.77777777777778,4,45
1289,29,43,-13.333333333333332,29.666666666666668,4,45
1290,0,44,-0.4444444444444499,43.55555555555555,4,45
1291,1,44,-3.7777777777777786,40.22222222222222,4,45
1292,2,44,-21.11111111111111,22.88888888888889,4,45
1293,3,44,-1.8888888888888928,42.11111111111111,4,45
1294,4,44,-0.6666666666666643,43.333333333333336,4,45
1295,5,44,0.8888888888888857,44.888888888888886,4,45
1296,6,44,-5.666666666666664,38.333333333333336,4,45
1297,7,44,3.333333333333336,47.333333333333336,4,45
1298,8,44,-0.2222222222222214,43.77777777777778,4,45
1299,9,44,-8.222222222222229,35.77777777777777,4,45
1300,10,44,2.0,46.0,4,45
1301,11,44,-5.111111111111107,38.88888888888889,4,45
1302,12,44,-2.3333333333333286,41.66666666666667,4,45
1303,13,44,-3.666666666666672,40.33333333333333,4,45
1304,14,44,0.5555555555555571,44.55555555555556,4,45
1305,15,44,-5.333333333333336,38.666666666666664,4,45
1306,16,44,-4.888888888888886,39.111111111111114,4,45
1307,17,44,0.8888888888888857,44.888888888888886,4,45
1308,18,44,0.8888888888888857,44.888888888888886,4,45
1309,19,44,5.222222222222221,49.22222222222222,4,45
1310,20,44,-0.3333333333333357,43.666666666666664,4,45
1311,21,44,-0.1111111111111142,43.888888888888886,4,45
1312,22,44,-3.111111111111107,40.88888888888889,4,45
1313,23,44,-3.444444444444443,40.55555555555556,4,45
1314,24,44,-19.33333333333333,24.66666666666667,4,45
1315,25,44,1.6666666666666643,45.666666666666664,4,45
1316,26,44,0.8888888888888857,44.888888888888886,4,45
1317,27,44,0.1111111111111142,44.111111111111114,4,45
1318,28,44,0.1111111111111142,44.111111111111114,4,45
1319,29,44,-26.77777777777778,17.22222222222222,4,45
1320,0,45,-9.0,36.0,4,45
1321,1,45,1.1111111111111145,46.111111111111114,4,45
1322,2,45,-0.6666666666666643,44.333333333333336,4,45
1323,3,45,-0.2222222222222214,44.77777777777778,4,45
1324,4,45,-0.6666666666666643,44.333333333333336,4,45
1325,5,45,-2.444444444444443,42.55555555555556,4,45
1326,6,45,1.6666666666666643,46.666666666666664,4,45
1327,7,45,2.0,47.0,4,45
1328,8,45,-1.55555555555555,43.44444444444445,4,45
1329,9,45,0.0,45.0,4,45
1330,10,45,-1.2222222222222214,43.77777777777778,4,45
1331,11,45,-1.6666666666666643,43.333333333333336,4,45
1332,12,45,0.6666666666666643,45.666666666666664,4,45
1333,13,45,-1.8888888888888855,43.111111111111114,4,45
1334,14,45,-1.8888888888888855,43.111111111111114,4,45
1335,15,45,-1.1111111111111145,43.888888888888886,4,45
1336,16,45,-6.333333333333336,38.666666666666664,4,45
1337,17,45,-4.111111111111107,40.88888888888889,4,45
1338,18,45,1.3333333333333286,46.33333333333333,4,45
1339,19,45,0.0,45.0,4,45
1340,20,45,-11.888888888888886,33.111111111111114,4,45
1341,21,45,1.2222222222222214,46.22222222222222,4,45
1342,22,45,1.5555555555555571,46.55555555555556,4,45
1343,23,45,-1.8888888888888855,43.111111111111114,4,45
1344,24,45,-9.222222222222229,35.77777777777777,4,45
1345,25,45,0.2222222222222214,45.22222222222222,4,45
1346,26,45,1.3333333333333286,46.33333333333333,4,45
1347,27,45,-0.7777777777777786,44.22222222222222,4,45
1348,28,45,-0.1111111111111142,44.888888888888886,4,45
1349,29,45,-25.22222222222222,19.77777777777778,4,45
1350,0,46,-4.444444444444443,41.55555555555556,4,45
1351,1,46,-6.555555555555557,39.44444444444444,4,45
1352,2,46,-15.11111111111111,30.88888888888889,4,45
1353,3,46,-1.3333333333333357,44.666666666666664,4,45
1354,4,46,1.8888888888888855,47.888888888888886,4,45
1355,5,46,-2.44444444444445,43.55555555555555,4,45
1356,6,46,2.333333333333336,48.333333333333336,4,45
1357,7,46,0.8888888888888928,46.88888888888889,4,45
1358,8,46,-4.0,42.0,4,45
1359,9,46,-4.333333333333329,41.66666666666667,4,45
1360,10,46,2.6666666666666714,48.66666666666667,4,45
1361,11,46,-2.55555555555555,43.44444444444445,4,45
1362,12,46,2.333333333333336,48.333333333333336,4,45
1363,13,46,-1.3333333333333357,44.666666666666664,4,45
1364,14,46,0.3333333333333286,46.33333333333333,4,45
1365,15,46,-6.333333333333336,39.666666666666664,4,45
1366,16,46,-10.333333333333329,35.66666666666667,4,45
1367,17,46,-2.55555555555555,43.44444444444445,4,45
1368,18,46,-0.4444444444444428,45.55555555555556,4,45
1369,19,46,1.7777777777777786,47.77777777777778,4,45
1370,20,46,-0.7777777777777786,45.22222222222222,4,45
1371,21,46,0.7777777777777786,46.77777777777778,4,45
1372,22,46,0.6666666666666643,46.666666666666664,4,45
1373,23,46,0.0,46.0,4,45
1374,24,46,-7.555555555555557,38.44444444444444,4,45
1375,25,46,0.6666666666666643,46.666666666666664,4,45
1376,26,46,0.3333333333333286,46.33333333333333,4,45
1377,27,46,-2.222222222222221,43.77777777777778,4,45
1378,28,46,-0.3333333333333357,45.666666666666664,4,45
1379,29,46,-25.33333333333333,20.66666666666667,4,45
1380,0,47,0.2222222222222214,47.22222222222222,4,45
1381,1,47,-1.4444444444444429,45.55555555555556,4,45
1382,2,47,-0.1111111111111071,46.88888888888889,4,45
1383,3,47,0.3333333333333357,47.333333333333336,4,45
1384,4,47,-3.1111111111111143,43.888888888888886,4,45
1385,5,47,-0.4444444444444428,46.55555555555556,4,45
1386,6,47,0.0,47.0,4,45
1387,7,47,2.1111111111111143,49.111111111111114,4,45
1388,8,47,-0.5555555555555571,46.44444444444444,4,45
1389,9,47,-4.666666666666664,42.333333333333336,4,45
1390,10,47,-0.4444444444444428,46.55555555555556,4,45
1391,11,47,2.1111111111111143,49.111111111111114,4,45
1392,12,47,3.555555555555557,50.55555555555556,4,45
1393,13,47,0.5555555555555571,47.55555555555556,4,45
1394,14,47,1.0,48.0,4,45
1395,15,47,-5.111111111111114,41.888888888888886,4,45
1396,16,47,-5.555555555555557,41.44444444444444,4,45
1397,17,47,-6.222222222222221,40.77777777777778,4,45
1398,18,47,0.6666666666666714,47.66666666666667,4,45
1399,19,47,0.6666666666666714,47.66666666666667,4,45
1400,20,47,-0.4444444444444428,46.55555555555556,4,45
1401,21,47,1.2222222222222214,48.22222222222222,4,45
1402,22,47,3.0,50.0,4,45
1403,23,47,-1.6666666666666714,45.33333333333333,4,45
1404,24,47,-6.666666666666671,40.33333333333333,4,45
1405,25,47,0.3333333333333357,47.333333333333336,4,45
1406,26,47,-0.7777777777777786,46.22222222222222,4,45
1407,27,47,-3.333333333333336,43.666666666666664,4,45
1408,28,47,-1.4444444444444429,45.55555555555556,4,45
1409,29,47,-14.666666666666671,32.33333333333333,4,45
1410,0,48,-9.22222222222222,38.77777777777778,4,45
1411,1,48,-2.444444444444443,45.55555555555556,4,45
1412,2,48,-13.111111111111107,34.88888888888889,4,45
1413,3,48,-0.8888888888888928,47.11111111111111,4,45
1414,4,48,-0.6666666666666643,47.333333333333336,4,45
1415,5,48,-1.4444444444444429,46.55555555555556,4,45
1416,6,48,1.0,49.0,4,45
1417,7,48,2.111111111111107,50.11111111111111,4,45
1418,8,48,-1.5555555555555571,46.44444444444444,4,45
1419,9,48,-5.333333333333329,42.66666666666667,4,45
1420,10,48,0.2222222222222214,48.22222222222222,4,45
1421,11,48,-1.8888888888888855,46.111111111111114,4,45
1422,12,48,1.4444444444444429,49.44444444444444,4,45
1423,13,48,-1.1111111111111072,46.88888888888889,4,45
1424,14,48,1.3333333333333357,49.333333333333336,4,45
1425,15,48,-11.444444444444445,36.55555555555556,4,45
1426,16,48,-3.333333333333336,44.666666666666664,4,45
1427,17,48,0.1111111111111071,48.11111111111111,4,45
1428,18,48,0.6666666666666714,48.66666666666667,4,45
1429,19,48,-0.5555555555555571,47.44444444444444,4,45
1430,20,48,-1.3333333333333357,46.666666666666664,4,45
1431,21,48,1.0,49.0,4,45
1432,22,48,1.3333333333333357,49.333333333333336,4,45
1433,23,48,-0.4444444444444428,47.55555555555556,4,45
1434,24,48,-36.44444444444444,11.555555555555557,4,45
1435,25,48,0.6666666666666714,48.66666666666667,4,45
1436,26,48,0.8888888888888857,48.888888888888886,4,45
1437,27,48,-1.8888888888888855,46.111111111111114,4,45
1438,28,48,0.1111111111111071,48.11111111111111,4,45
1439,29,48,-4.222222222222221,43.77777777777778,4,45
1440,0,49,-0.4444444444444428,48.55555555555556,4,45
1441,1,49,-3.222222222222221,45.77777777777778,4,45
1442,2,49,-3.666666666666672,45.33333333333333,4,45
1443,3,49,-0.7777777777777786,48.22222222222222,4,45
1444,4,49,2.111111111111107,51.11111111111111,4,45
1445,5,49,-4.666666666666664,44.333333333333336,4,45
1446,6,49,0.8888888888888857,49.888888888888886,4,45
1447,7,49,0.7777777777777786,49.77777777777778,4,45
1448,8,49,0.3333333333333357,49.333333333333336,4,45
1449,9,49,-2.555555555555557,46.44444444444444,4,45
1450,10,49,-1.4444444444444429,47.55555555555556,4,45
1451,11,49,-0.8888888888888928,48.11111111111111,4,45
1452,12,49,0.6666666666666643,49.666666666666664,4,45
1453,13,49,-0.3333333333333286,48.66666666666667,4,45
1454,14,49,-0.7777777777777786,48.22222222222222,4,45
1455,15,49,-8.222222222222221,40.77777777777778,4,45
1456,16,49,-1.6666666666666643,47.333333333333336,4,45
1457,17,49,-0.7777777777777786,48.22222222222222,4,45
1458,18,49,-0.1111111111111142,48.888888888888886,4,45
1459,19,49,-1.2222222222222214,47.77777777777778,4,45
1460,20,49,0.0,49.0,4,45
1461,21,49,0.1111111111111142,49.111111111111114,4,45
1462,22,49,-0.4444444444444428,48.55555555555556,4,45
1463,23,49,-0.7777777777777786,48.22222222222222,4,45
1464,24,49,-1.7777777777777786,47.22222222222222,4,45
1465,25,49,0.4444444444444428,49.44444444444444,4,45
1466,26,49,-2.555555555555557,46.44444444444444,4,45
1467,27,49,-1.6666666666666643,47.333333333333336,4,45
1468,28,49,0.4444444444444428,49.44444444444444,4,45
1469,29,49,-0.5555555555555571,48.44444444444444,4,45
1470,0,50,-0.3333333333333357,49.666666666666664,5,55
1471,1,50,-2.7777777777777786,47.22222222222222,5,55
1472,2,50,-1.1111111111111145,48.888888888888886,5,55
1473,3,50,1.1111111111111072,51.11111111111111,5,55
1474,4,50,0.5555555555555571,50.55555555555556,5,55
1475,5,50,-0.1111111111111142,49.888888888888886,5,55
1476,6,50,-0.4444444444444428,49.55555555555556,5,55
1477,7,50,-0.5555555555555571,49.44444444444444,5,55
1478,8,50,1.1111111111111072,51.11111111111111,5,55
1479,9,50,1.7777777777777786,51.77777777777778,5,55
1480,10,50,-0.4444444444444428,49.55555555555556,5,55
1481,11,50,-0.1111111111111142,49.888888888888886,5,55
1482,12,50,0.4444444444444499,50.44444444444445,5,55
1483,13,50,-0.2222222222222214,49.77777777777778,5,55
1484,14,50,0.8888888888888857,50.888888888888886,5,55
1485,15,50,-0.6666666666666643,49.333333333333336,5,55
1486,16,50,0.2222222222222214,50.22222222222222,5,55
1487,17,50,0.8888888888888857,50.888888888888886,5,55
1488,18,50,1.1111111111111072,51.11111111111111,5,55
1489,19,50,0.0,50.0,5,55
1490,20,50,-0.3333333333333357,49.666666666666664,5,55
1491,21,50,1.0,51.0,5,55
1492,22,50,-0.2222222222222214,49.77777777777778,5,55
1493,23,50,0.8888888888888857,50.888888888888886,5,55
1494,24,50,-0.7777777777777786,49.22222222222222,5,55
1495,25,50,-0.5555555555555571,49.44444444444444,5,55
1496,26,50,0.8888888888888857,50.888888888888886,5,55
1497,27,50,-1.6666666666666643,48.333333333333336,5,55
1498,28,50,0.1111111111111071,50.11111111111111,5,55
1499,29,50,-1.4444444444444429,48.55555555555556,5,55
1500,0,51,-0.3333333333333286,50.66666666666667,5,55
1501,1,51,-1.0,50.0,5,55
1502,2,51,0.5555555555555571,51.55555555555556,5,55
1503,3,51,0.0,51.0,5,55
1504,4,51,-0.1111111111111142,50.888888888888886,5,55
1505,5,51,4.444444444444443,55.44444444444444,5,55
1506,6,51,-0.3333333333333286,50.66666666666667,5,55
1507,7,51,-0.55555555555555,50.44444444444445,5,55
1508,8,51,-0.8888888888888928,50.11111111111111,5,55
1509,9,51,0.7777777777777786,51.77777777777778,5,55
1510,10,51,0.0,51.0,5,55
1511,11,51,-1.1111111111111145,49.888888888888886,5,55
1512,12,51,-0.6666666666666714,50.33333333333333,5,55
1513,13,51,-0.3333333333333286,50.66666666666667,5,55
1514,14,51,-0.6666666666666714,50.33333333333333,5,55
1515,15,51,2.44444444444445,53.44444444444445,5,55
1516,16,51,2.0,53.0,5,55
1517,17,51,-0.6666666666666714,50.33333333333333,5,55
1518,18,51,5.555555555555557,56.55555555555556,5,55
1519,19,51,-0.2222222222222214,50.77777777777778,5,55
1520,20,51,0.1111111111111071,51.11111111111111,5,55
1521,21,51,0.3333333333333286,51.33333333333333,5,55
1522,22,51,-0.8888888888888928,50.11111111111111,5,55
1523,23,51,-0.2222222222222214,50.77777777777778,5,55
1524,24,51,-0.55555555555555,50.44444444444445,5,55
1525,25,51,-0.7777777777777786,50.22222222222222,5,55
1526,26,51,1.44444444444445,52.44444444444445,5,55
1527,27,51,-1.7777777777777786,49.22222222222222,5,55
1528,28,51,0.1111111111111071,51.11111111111111,5,55
1529,29,51,0.4444444444444499,51.44444444444445,5,55
1530,0,52,-0.8888888888888928,51.11111111111111,5,55
1531,1,52,-3.1111111111111143,48.888888888888886,5,55
1532,2,52,1.3333333333333357,53.333333333333336,5,55
1533,3,52,0.4444444444444499,52.44444444444445,5,55
1534,4,52,-1.55555555555555,50.44444444444445,5,55
1535,5,52,1.5555555555555571,53.55555555555556,5,55
1536,6,52,-0.8888888888888928,51.11111111111111,5,55
1537,7,52,-1.7777777777777786,50.22222222222222,5,55
1538,8,52,-0.2222222222222214,51.77777777777778,5,55
1539,9,52,-0.2222222222222214,51.77777777777778,5,55
1540,10,52,2.2222222222222285,54.22222222222223,5,55
1541,11,52,1.5555555555555571,53.55555555555556,5,55
1542,12,52,-1.3333333333333286,50.66666666666667,5,55
1543,13,52,0.1111111111111071,52.11111111111111,5,55
1544,14,52,-0.3333333333333286,51.66666666666667,5,55
1545,15,52,-0.3333333333333286,51.66666666666667,5,55
1546,16,52,0.6666666666666643,52.666666666666664,5,55
1547,17,52,1.1111111111111072,53.11111111111111,5,55
1548,18,52,0.6666666666666643,52.666666666666664,5,55
1549,19,52,-0.3333333333333286,51.66666666666667,5,55
1550,20,52,-1.4444444444444429,50.55555555555556,5,55
1551,21,52,1.3333333333333357,53.333333333333336,5,55
1552,22,52,-1.55555555555555,50.44444444444445,5,55
1553,23,52,1.1111111111111072,53.11111111111111,5,55
1554,24,52,-0.1111111111111142,51.888888888888886,5,55
1555,25,52,-1.6666666666666714,50.33333333333333,5,55
1556,26,52,1.5555555555555571,53.55555555555556,5,55
1557,27,52,-2.555555555555557,49.44444444444444,5,55
1558,28,52,-0.1111111111111142,51.888888888888886,5,55
1559,29,52,0.0,52.0,5,55
1560,0,53,-1.8888888888888928,51.11111111111111,5,55
1561,1,53,-3.444444444444443,49.55555555555556,5,55
1562,2,53,-0.4444444444444428,52.55555555555556,5,55
